X,Y,fid,full_id,osm_id,osm_type,amenity,operator,name:te,name,healthcare,layer,path
78.4525108,17.4957164,"840",n8763113701,"8763113701",node,hospital,,,Tesla Diagnostics,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3972386,17.4919994,"841",n8763119685,"8763119685",node,hospital,,,K K Reddy Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.397999,17.4928129,"842",n8763123207,"8763123207",node,hospital,,,Goutam Neuro Care,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3949721,17.4881237,"843",n8763135141,"8763135141",node,hospital,,,Dr. Rao's ENT Super Speciality International Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5575394,17.3931001,"844",n8763259938,"8763259938",node,hospital,,,Centre for DNA Fingerprinting and Diagnostics,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3638048,17.5380971,"845",n8763260113,"8763260113",node,hospital,,,Sri Swastik Multispeciality Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5540117,17.4867461,"846",n8763276400,"8763276400",node,hospital,,,Nandini Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3574077,17.4951229,"847",n8763316074,"8763316074",node,hospital,,,"Udbhava Hospital ,Miyapur",,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.601926,17.4897846,"848",n8763392113,"8763392113",node,hospital,,,Sri Dharani Multispeciality Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5022081,17.5079988,"849",n8763411325,"8763411325",node,hospital,,,Excel Hospitals,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4129804,17.4847174,"850",n8763496906,"8763496906",node,hospital,,,Ananya Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4134217,17.4829023,"851",n8763519730,"8763519730",node,hospital,,,People's Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3625871,17.5281685,"852",n8763591483,"8763591483",node,hospital,,,SLG Hospitals,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5794678,17.4009873,"853",n8763598296,"8763598296",node,hospital,,,Shree Healthcare Multi Specialty Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4321671,17.4274056,"854",n8891813172,"8891813172",node,hospital,,,Ferticare IVF Asist,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4324096,17.4452155,"855",n8909248529,"8909248529",node,hospital,,,DTC TB Unit Erragadda,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4326449,17.4472339,"856",n8909248538,"8909248538",node,hospital,,,Dr.Vivek's Multispeciality Dental care,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5089418,17.4475965,"857",n8941817855,"8941817855",node,hospital,Dr Prashant Kumar,,Shakti Ayurvedic Clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5121788,17.4801489,"858",n9355590863,"9355590863",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5648775,17.4527375,"859",n9369549952,"9369549952",node,hospital,,,Rahul Meidials,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5647251,17.4527443,"860",n9369555762,"9369555762",node,hospital,,,Nandini,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5615635,17.4632492,"861",n9369819271,"9369819271",node,hospital,,,vijaya diagonistics,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5587486,17.4622327,"862",n9369819272,"9369819272",node,hospital,,,Government uphc,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5517653,17.4274216,"863",n9391261140,"9391261140",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5589741,17.3532901,"864",n9527080374,"9527080374",node,hospital,,,kamineni,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3212245,17.4940583,"865",n9605389618,"9605389618",node,hospital,,,Chenna reddy hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4460149,17.2975367,"866",n9605465495,"9605465495",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4563763,17.438001,"867",n9611895277,"9611895277",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.6038388,17.4366107,"868",n9679093983,"9679093983",node,hospital,,,Rikshith medical,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4207649,17.5026194,"869",n9728614166,"9728614166",node,hospital,,,balaji hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4286144,17.3646406,"870",n9852600026,"9852600026",node,hospital,Dr. Sahitya,,PRAANAA PAIN CLINIC,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5859926,17.4113015,"871",n9870554869,"9870554869",node,hospital,,,Vijaya Diagnostics Center,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5182344,17.4287042,"872",n9903919151,"9903919151",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3889444,17.5020423,"873",n9903987802,"9903987802",node,hospital,,,sri sri holistic hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5461318,17.4434504,"874",n9924565993,"9924565993",node,hospital,,,Railway hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4973599,17.3759689,"875",n10087214571,"10087214571",node,hospital,,,آئی کیئر حیدرآباد (سپر اسپیشلٹی آئی ہسپتال),,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4292848,17.3836203,"876",n10112896286,"10112896286",node,hospital,,,Mythri Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4261156,17.3932979,"877",n10139228459,"10139228459",node,hospital,,,Vinayaka Nethralaya Eye Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3547514,17.4605484,"878",n10150942414,"10150942414",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5619053,17.4628046,"879",n10277755873,"10277755873",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5426952,17.4359366,"880",n10277927480,"10277927480",node,hospital,,,hs,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4408817,17.3607193,"881",n10279481534,"10279481534",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4539247,17.4146159,"882",n10707719605,"10707719605",node,hospital,,,Avinash child hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3716983,17.4310175,"883",n10790318146,"10790318146",node,hospital,Dr. Agarwal's Eye Hospital,,Dr Agarwals Eye Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5991521,17.4913757,"884",n10810253919,"10810253919",node,hospital,,,Trinity Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5224832,17.362556,"885",n10817244976,"10817244976",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5405264,17.400154,"886",n10898562903,"10898562903",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5720791,17.4410992,"887",n10959100965,"10959100965",node,hospital,,,Sri rama clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.54187,17.4388301,"888",n10969330843,"10969330843",node,hospital,,,"Community Health Centre, Lalapet",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4624848,17.3923182,"889",n10970003770,"10970003770",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5178213,17.3921953,"890",n10989359035,"10989359035",node,hospital,,,"Community Health Centre, AMBERPET",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5652052,17.3314694,"891",n10993267945,"10993267945",node,hospital,,,Area Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5192979,17.4265349,"892",n11001513668,"11001513668",node,hospital,,,"Community Health Centre, Seethaphalmandi",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4911923,17.4137227,"893",n11001534025,"11001534025",node,hospital,,,Sarojini Devi EYE Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5321201,17.4504805,"894",n11001544010,"11001544010",node,hospital,,,AREA HOSPITAL MALKAJGIRI,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5310178,17.3979133,"895",n11005197974,"11005197974",node,hospital,,,"DK Govt Homoeopathic Hospital, Ramanthapur, Hyd",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4219109,17.4448127,"896",n11005951281,"11005951281",node,hospital,,,CHC KHAIRATABAD,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4248854,17.4485486,"897",n11005968513,"11005968513",node,hospital,,,"Community Health Centre, AMEERPET",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4455728,17.4317717,"898",n11027534552,"11027534552",node,hospital,,,Shishira hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4473474,17.4314966,"899",n11027534563,"11027534563",node,hospital,,,Image Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4487075,17.4302495,"900",n11027534564,"11027534564",node,hospital,,,Medkid children's hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4738438,17.3725623,"901",n11037398544,"11037398544",node,hospital,,,Osmania Governement General Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4115501,17.4566753,"902",n11082456129,"11082456129",node,hospital,,,Maholla Clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4103806,17.4564341,"903",n11082456132,"11082456132",node,hospital,,,Mohammadi Clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5365962,17.3934464,"904",n11098927505,"11098927505",node,hospital,,,Susheela Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4680874,17.337349,"905",n11365536218,"11365536218",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3359459,17.5458731,"906",n11489967865,"11489967865",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.6007159,17.3147451,"907",n11690468635,"11690468635",node,hospital,,,appolo medical shop1,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3910656,17.4915484,"908",n11736376192,"11736376192",node,hospital,,,JNTU Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3675806,17.4364246,"909",n11770988839,"11770988839",node,hospital,,,Omega Hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4204028,17.4771569,"910",n11770993373,"11770993373",node,hospital,,,Amar Hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.384176,17.4622687,"911",n11770993380,"11770993380",node,hospital,,,Yashoda Hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.421752,17.4538625,"912",n11821271825,"11821271825",node,hospital,http://sunridgehospital.com/,,Sunridge Multi-Speciality Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4562354,17.3841667,"913",n11925953631,"11925953631",node,hospital,,,D.K.GOVT. HOMOEO HOSPITAL,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4338427,17.4487092,"914",n11934311883,"11934311883",node,hospital,,,"Government Ayurvedic Hospital, Erragadda, Hyderabad",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4018045,17.3203486,"915",n11935458418,"11935458418",node,hospital,,,Community Health Centre Rajendranagar,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4831721,17.3144808,"916",n11936156147,"11936156147",node,hospital,,,"Community Health Centre, BARKAS",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4610376,17.3986812,"917",n11936158149,"11936158149",node,hospital,,,Niloufer Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4293977,17.3975018,"918",n11936638169,"11936638169",node,hospital,,,"Area Hospital, Golconda",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.434959,17.4454284,"919",n11936671649,"11936671649",node,hospital,,,Government Chest Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4674183,17.3684615,"920",n11937489795,"11937489795",node,hospital,,,"MG Govt Maternity Hospital, Petla Burz",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4601927,17.392244,"921",n11938622049,"11938622049",node,hospital,,,MNJ Institute of Oncology and Regional Cancer Center,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4361121,17.4506724,"922",n11940092750,"11940092750",node,hospital,,,Institute of Mental Health,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4556625,17.3951477,"923",n12185383852,"12185383852",node,hospital,MK Group Of Dentals,,MK Dentistry,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5811285,17.3667392,"924",n12289411655,"12289411655",node,hospital,Dr Ramya Surapaneni,,Swasthya Dental Clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5681603,17.4754498,"925",n12536226054,"12536226054",node,hospital,,,SK + Diagnostics,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5681603,17.4754498,"926",n12538717598,"12538717598",node,hospital,,,SK + Diagnostics,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4745244,17.3535776,"927",n12565848764,"12565848764",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4497546,17.4865279,"928",n12669348711,"12669348711",node,hospital,,,Revive Multispeciality Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5299056,17.3959816,"929",n12852366410,"12852366410",node,hospital,,,Sai charan Children's hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5299096,17.3943514,"930",n12852371077,"12852371077",node,hospital,,,Janani infertility center,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3872398,17.4731157,"931",n13020731415,"13020731415",node,hospital,https://rebornclinics.in/,,Reborn Skin and Hair Clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3871998,17.473193,"932",n13169104952,"13169104952",node,hospital,,,Sai Ayush Ayurveda Hospital - wellness Hyderabad,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.585004,17.363751,"933",n13181481501,"13181481501",node,hospital,,,CGHS Bandlaguda,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.414395,17.3733681,"934",n13227662859,"13227662859",node,hospital,,,Renova Hospitals,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3605759,17.4482414,"935",n13285248846,"13285248846",node,hospital,,,Pi Health Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3916647,17.4406857,"936",n349267517,"349267517",node,hospital,,,Vikram Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3860746,17.4444337,"937",n349270023,"349270023",node,hospital,,ఇమేజ్ హాస్పిటల్స్,Image Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4478775,17.4417142,"938",n513439512,"513439512",node,hospital,,అమీర్‌పేట ప్రభుత్వ ఆసుపత్రి,Ameerpet Government Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4480341,17.4422795,"939",n513439517,"513439517",node,hospital,,శ్రీ విజయ హాస్పిటల్స్,Sri Vijaya Hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4461255,17.4415414,"940",n538425761,"538425761",node,hospital,,శ్రీ ప్రియ మల్టీ స్పెషాలిటీ హాస్పిటల్,Sree Priya Multi Speciality Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4859878,17.3672265,"941",n626897112,"626897112",node,hospital,,,Rahmat Ali hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.512174,17.407574,"942",n634123949,"634123949",node,hospital,,,Satya Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.533452,17.4293162,"943",n665132280,"665132280",node,hospital,,,Innova Children's Heart Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5333362,17.4290954,"944",n665132281,"665132281",node,hospital,,,Apollo Clinic,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4645023,17.40681,"945",n726165655,"726165655",node,hospital,,,Vasavi ENT Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4570626,17.4036641,"946",n726240837,"726240837",node,hospital,,,Mahavir Hospital and Research Centre,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4814113,17.3985586,"947",n727283253,"727283253",node,hospital,,,Old Apollo Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4625295,17.4021334,"948",n728848279,"728848279",node,hospital,,,Krishna Children's Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3937323,17.4301742,"949",n827576106,"827576106",node,hospital,,,Arogyasree Health care trust,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4447966,17.3990359,"950",n893195080,"893195080",node,hospital,,,Surojini Devi Eye Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4454609,17.4156911,"951",n894082495,"894082495",node,hospital,,,Star Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4475692,17.4148145,"952",n894082503,"894082503",node,hospital,,,Rainbow Hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
